Date,ticker,volume
2022-11-02,MSFT,38407000
2022-11-03,MSFT,36633900
2022-11-04,MSFT,36789100
2022-11-07,MSFT,33498000
2022-11-08,MSFT,28192500
2022-11-09,MSFT,27852900
2022-11-10,MSFT,46268000
2022-11-11,MSFT,34620200
2022-11-14,MSFT,31123300
2022-11-15,MSFT,31390100
2022-11-16,MSFT,24093300
2022-11-17,MSFT,23123500
2022-11-18,MSFT,27613500
2022-11-21,MSFT,26394700
2022-11-22,MSFT,19665700
2022-11-23,MSFT,19508500
2022-11-25,MSFT,9200800
2022-11-28,MSFT,24778200
2022-11-29,MSFT,17956300
2022-11-30,MSFT,47594200
2022-12-01,MSFT,26041500
2022-12-02,MSFT,21528500
2022-12-05,MSFT,23435300
2022-12-06,MSFT,22463700
2022-12-07,MSFT,20481500
2022-12-08,MSFT,22611800
2022-12-09,MSFT,20609700
2022-12-12,MSFT,30665100
2022-12-13,MSFT,42196900
2022-12-14,MSFT,35410900
2022-12-15,MSFT,35560400
2022-12-16,MSFT,86102000
2022-12-19,MSFT,29696400
2022-12-20,MSFT,25150800
2022-12-21,MSFT,23690600
2022-12-22,MSFT,28651700
2022-12-23,MSFT,21207000
2022-12-27,MSFT,16688600
2022-12-28,MSFT,17457100
2022-12-29,MSFT,19770700
2022-12-30,MSFT,21938500
2023-01-03,MSFT,25740000
2023-01-04,MSFT,50623400
2023-01-05,MSFT,39585600
2023-01-06,MSFT,43613600
2023-01-09,MSFT,27369800
2023-01-10,MSFT,27033900
2023-01-11,MSFT,28669300
2023-01-12,MSFT,27269500
2023-01-13,MSFT,21333300
2023-01-17,MSFT,29831300
2023-01-18,MSFT,30028700
2023-01-19,MSFT,28623000
2023-01-20,MSFT,35389800
2023-01-23,MSFT,31934000
2023-01-24,MSFT,40234400
2023-01-25,MSFT,66526600
2023-01-26,MSFT,33454500
2023-01-27,MSFT,26498900
2023-01-30,MSFT,25867400
2023-01-31,MSFT,26541100
2023-02-01,MSFT,31259900
2023-02-02,MSFT,39940400
2023-02-03,MSFT,29077300
2023-02-06,MSFT,22518000
2023-02-07,MSFT,50841400
2023-02-08,MSFT,54686000
2023-02-09,MSFT,42375100
2023-02-10,MSFT,25818500
2023-02-13,MSFT,44630900
2023-02-14,MSFT,37047900
2023-02-15,MSFT,28922400
2023-02-16,MSFT,29603600
2023-02-17,MSFT,30000100
2023-02-21,MSFT,28397400
2023-02-22,MSFT,22491100
2023-02-23,MSFT,29219100
2023-02-24,MSFT,24990900
2023-02-27,MSFT,21190000
2023-02-28,MSFT,22491000
2023-03-01,MSFT,27565300
2023-03-02,MSFT,24808200
2023-03-03,MSFT,30760100
2023-03-06,MSFT,24109800
2023-03-07,MSFT,21473200
2023-03-08,MSFT,17340200
2023-03-09,MSFT,26653400
2023-03-10,MSFT,28333900
2023-03-13,MSFT,33339700
2023-03-14,MSFT,33620300
2023-03-15,MSFT,46028000
2023-03-16,MSFT,54768800
2023-03-17,MSFT,69527400
2023-03-20,MSFT,43466600
2023-03-21,MSFT,34558700
2023-03-22,MSFT,34873300
2023-03-23,MSFT,36610900
2023-03-24,MSFT,28172000
2023-03-27,MSFT,26840200
2023-03-28,MSFT,21878600
2023-03-29,MSFT,25087000
2023-03-30,MSFT,25053400
2023-03-31,MSFT,32766000
2023-04-03,MSFT,24883300
2023-04-04,MSFT,25824300
2023-04-05,MSFT,22064800
2023-04-06,MSFT,29770300
2023-04-10,MSFT,23103000
2023-04-11,MSFT,27276600
2023-04-12,MSFT,27403400
2023-04-13,MSFT,24222700
2023-04-14,MSFT,20987900
2023-04-17,MSFT,23836200
2023-04-18,MSFT,20161800
2023-04-19,MSFT,17150300
2023-04-20,MSFT,23244400
2023-04-21,MSFT,21676400
2023-04-24,MSFT,26611000
2023-04-25,MSFT,45772200
2023-04-26,MSFT,64599200
2023-04-27,MSFT,46462600
2023-04-28,MSFT,36469600
2023-05-01,MSFT,21294100
2023-05-02,MSFT,26404400
2023-05-03,MSFT,22360800
2023-05-04,MSFT,22519900
2023-05-05,MSFT,28197100
2023-05-08,MSFT,21318600
2023-05-09,MSFT,21340800
2023-05-10,MSFT,30078000
2023-05-11,MSFT,31680200
2023-05-12,MSFT,19774700
2023-05-15,MSFT,16336500
2023-05-16,MSFT,26730300
2023-05-17,MSFT,24315000
2023-05-18,MSFT,27276000
2023-05-19,MSFT,27546700
2023-05-22,MSFT,24115700
2023-05-23,MSFT,30797200
2023-05-24,MSFT,23384900
2023-05-25,MSFT,43301700
2023-05-26,MSFT,36630600
2023-05-30,MSFT,29503100
2023-05-31,MSFT,45950600
2023-06-01,MSFT,26773900
2023-06-02,MSFT,25873800
2023-06-05,MSFT,21307100
2023-06-06,MSFT,20396200
2023-06-07,MSFT,40717100
2023-06-08,MSFT,23277700
2023-06-09,MSFT,22529000
2023-06-12,MSFT,24260300
2023-06-13,MSFT,22951300
2023-06-14,MSFT,26003800
2023-06-15,MSFT,38899100
2023-06-16,MSFT,46552000
2023-06-20,MSFT,26375400
2023-06-21,MSFT,25117800
2023-06-22,MSFT,23556800
2023-06-23,MSFT,23146900
2023-06-26,MSFT,21520600
2023-06-27,MSFT,24354100
2023-06-28,MSFT,20259500
2023-06-29,MSFT,16997000
2023-06-30,MSFT,26832800
2023-07-03,MSFT,12508700
2023-07-05,MSFT,18172400
2023-07-06,MSFT,28161200
2023-07-07,MSFT,21214800
2023-07-10,MSFT,32791400
2023-07-11,MSFT,26698200
2023-07-12,MSFT,29995300
2023-07-13,MSFT,20567200
2023-07-14,MSFT,28352700
2023-07-17,MSFT,20363900
2023-07-18,MSFT,64738600
2023-07-19,MSFT,39732900
2023-07-20,MSFT,33778400
2023-07-21,MSFT,69405400
2023-07-24,MSFT,26678100
2023-07-25,MSFT,41637700
2023-07-26,MSFT,58383700
2023-07-27,MSFT,39635300
2023-07-28,MSFT,28484900
2023-07-31,MSFT,25446000
2023-08-01,MSFT,18311900
2023-08-02,MSFT,27761300
2023-08-03,MSFT,18253700
2023-08-04,MSFT,23741500
2023-08-07,MSFT,17741500
2023-08-08,MSFT,22327600
2023-08-09,MSFT,22373300
2023-08-10,MSFT,20113700
2023-08-11,MSFT,24355500
2023-08-14,MSFT,18836100
2023-08-15,MSFT,16966300
2023-08-16,MSFT,20698900
2023-08-17,MSFT,21257200
2023-08-18,MSFT,24755000
2023-08-21,MSFT,24040000
2023-08-22,MSFT,16084600
2023-08-23,MSFT,21166400
2023-08-24,MSFT,23281400
2023-08-25,MSFT,21684100
2023-08-28,MSFT,14808500
2023-08-29,MSFT,19284600
2023-08-30,MSFT,15222100
2023-08-31,MSFT,26411000
2023-09-01,MSFT,14942000
2023-09-05,MSFT,18553900
2023-09-06,MSFT,17535800
2023-09-07,MSFT,18381000
2023-09-08,MSFT,19530100
2023-09-11,MSFT,16583300
2023-09-12,MSFT,17565500
2023-09-13,MSFT,16544400
2023-09-14,MSFT,20267000
2023-09-15,MSFT,37679800
2023-09-18,MSFT,16834200
2023-09-19,MSFT,16505900
2023-09-20,MSFT,21436500
2023-09-21,MSFT,35560400
2023-09-22,MSFT,21447900
2023-09-25,MSFT,17836000
2023-09-26,MSFT,26297600
2023-09-27,MSFT,19410100
2023-09-28,MSFT,19683600
2023-09-29,MSFT,24147300
2023-10-02,MSFT,20570000
2023-10-03,MSFT,21033500
2023-10-04,MSFT,20720100
2023-10-05,MSFT,16965600
2023-10-06,MSFT,25673600
2023-10-09,MSFT,19891200
2023-10-10,MSFT,20557100
2023-10-11,MSFT,20063200
2023-10-12,MSFT,19313100
2023-10-13,MSFT,21072400
2023-10-16,MSFT,22158000
2023-10-17,MSFT,18338500
2023-10-18,MSFT,23153600
2023-10-19,MSFT,25052100
2023-10-20,MSFT,25027700
2023-10-23,MSFT,24374700
2023-10-24,MSFT,31153600
2023-10-25,MSFT,55053800
2023-10-26,MSFT,37828500
2023-10-27,MSFT,29856500
2023-10-30,MSFT,22828100
2023-10-31,MSFT,20265300
2023-11-01,MSFT,28158800
2023-11-02,MSFT,24348100
2023-11-03,MSFT,23637700
2023-11-06,MSFT,23828300
2023-11-07,MSFT,25833900
2023-11-08,MSFT,26767800
2023-11-09,MSFT,24847300
2023-11-10,MSFT,28042100
2023-11-13,MSFT,19986500
2023-11-14,MSFT,27683900
2023-11-15,MSFT,26860100
2023-11-16,MSFT,27182300
2023-11-17,MSFT,40157000
2023-11-20,MSFT,52465100
2023-11-21,MSFT,28423100
2023-11-22,MSFT,23345300
2023-11-24,MSFT,10176600
2023-11-27,MSFT,22179200
2023-11-28,MSFT,20453100
2023-11-29,MSFT,28963400
2023-11-30,MSFT,30554400
2023-12-01,MSFT,33040500
2023-12-04,MSFT,32063300
2023-12-05,MSFT,23065000
2023-12-06,MSFT,21182100
2023-12-07,MSFT,23118900
2023-12-08,MSFT,20154400
2023-12-11,MSFT,27708800
2023-12-12,MSFT,24838300
2023-12-13,MSFT,30955500
2023-12-14,MSFT,43277500
2023-12-15,MSFT,78502300
2023-12-18,MSFT,21802900
2023-12-19,MSFT,20603700
2023-12-20,MSFT,26316700
2023-12-21,MSFT,17708000
2023-12-22,MSFT,17107500
2023-12-26,MSFT,12673100
2023-12-27,MSFT,14905400
2023-12-28,MSFT,14327000
2023-12-29,MSFT,18730800
2024-01-02,MSFT,25258600
2024-01-03,MSFT,23083500
2024-01-04,MSFT,20901500
2024-01-05,MSFT,21004600
2024-01-08,MSFT,23134000
2024-01-09,MSFT,20830000
2024-01-10,MSFT,25514200
2024-01-11,MSFT,27850800
2024-01-12,MSFT,21661200
2024-01-16,MSFT,27202300
2024-01-17,MSFT,22234100
2024-01-18,MSFT,23392100
2024-01-19,MSFT,29331100
2024-01-22,MSFT,27016900
2024-01-23,MSFT,20525900
2024-01-24,MSFT,24867000
2024-01-25,MSFT,21021200
2024-01-26,MSFT,17803300
2024-01-29,MSFT,24510200
2024-01-30,MSFT,33477600
2024-01-31,MSFT,47871100
2024-02-01,MSFT,30657700
2024-02-02,MSFT,28256700
2024-02-05,MSFT,25352300
2024-02-06,MSFT,18382600
2024-02-07,MSFT,22340500
2024-02-08,MSFT,21225300
2024-02-09,MSFT,22032800
2024-02-12,MSFT,21202900
2024-02-13,MSFT,27824900
2024-02-14,MSFT,20401200
2024-02-15,MSFT,21825500
2024-02-16,MSFT,22296500
2024-02-20,MSFT,24307900
2024-02-21,MSFT,18518900
2024-02-22,MSFT,27009900
2024-02-23,MSFT,16295900
2024-02-26,MSFT,16193500
2024-02-27,MSFT,14835800
2024-02-28,MSFT,13183100
2024-02-29,MSFT,31947300
2024-03-01,MSFT,17823400
2024-03-04,MSFT,17596000
2024-03-05,MSFT,26919200
2024-03-06,MSFT,22344100
2024-03-07,MSFT,18718500
2024-03-08,MSFT,18002200
2024-03-11,MSFT,16120800
2024-03-12,MSFT,22457000
2024-03-13,MSFT,17115900
2024-03-14,MSFT,34157300
2024-03-15,MSFT,45079900
2024-03-18,MSFT,20106000
2024-03-19,MSFT,19837900
2024-03-20,MSFT,17860100
2024-03-21,MSFT,21296200
2024-03-22,MSFT,17648500
2024-03-25,MSFT,18060500
2024-03-26,MSFT,16725600
2024-03-27,MSFT,16705000
2024-03-28,MSFT,21871200
2024-04-01,MSFT,16316000
2024-04-02,MSFT,17912000
2024-04-03,MSFT,16502300
2024-04-04,MSFT,19370900
2024-04-05,MSFT,16554800
2024-04-08,MSFT,14272400
2024-04-09,MSFT,12496900
2024-04-10,MSFT,16216600
2024-04-11,MSFT,17966400
2024-04-12,MSFT,19253800
2024-04-15,MSFT,20273500
2024-04-16,MSFT,16765600
2024-04-17,MSFT,15855500
2024-04-18,MSFT,21029900
2024-04-19,MSFT,30565800
2024-04-22,MSFT,20286900
2024-04-23,MSFT,15734500
2024-04-24,MSFT,15065300
2024-04-25,MSFT,40586500
2024-04-26,MSFT,29694700
2024-04-29,MSFT,19582100
2024-04-30,MSFT,28781400
2024-05-01,MSFT,23562500
2024-05-02,MSFT,17709400
2024-05-03,MSFT,17446700
2024-05-06,MSFT,16996600
2024-05-07,MSFT,20018200
2024-05-08,MSFT,11792300
2024-05-09,MSFT,14689700
2024-05-10,MSFT,13402300
2024-05-13,MSFT,15440200
2024-05-14,MSFT,15109300
2024-05-15,MSFT,22239500
2024-05-16,MSFT,17530100
2024-05-17,MSFT,15352200
2024-05-20,MSFT,16272100
2024-05-21,MSFT,21453300
2024-05-22,MSFT,18073700
2024-05-23,MSFT,17211700
2024-05-24,MSFT,11855300
2024-05-28,MSFT,15718000
2024-05-29,MSFT,15517100
2024-05-30,MSFT,28394500
2024-05-31,MSFT,47995300
2024-06-03,MSFT,17484700
2024-06-04,MSFT,14348900
2024-06-05,MSFT,16988000
2024-06-06,MSFT,14861300
2024-06-07,MSFT,13621700
2024-06-10,MSFT,13982900
2024-06-11,MSFT,14551100
2024-06-12,MSFT,22366200
2024-06-13,MSFT,15960600
2024-06-14,MSFT,13582000
2024-06-17,MSFT,20790000
2024-06-18,MSFT,17112500
2024-06-20,MSFT,19877400
2024-06-21,MSFT,34187100
2024-06-24,MSFT,15913700
2024-06-25,MSFT,16413400
2024-06-26,MSFT,16507000
2024-06-27,MSFT,14806300
2024-06-28,MSFT,28362300
2024-07-01,MSFT,17662800
2024-07-02,MSFT,13979800
2024-07-03,MSFT,9932800
2024-07-05,MSFT,16000300
2024-07-08,MSFT,12962300
2024-07-09,MSFT,17207200
2024-07-10,MSFT,18196100
2024-07-11,MSFT,23111200
2024-07-12,MSFT,16324300
2024-07-15,MSFT,14429400
2024-07-16,MSFT,17175700
2024-07-17,MSFT,21778000
2024-07-18,MSFT,20794800
2024-07-19,MSFT,20940400
2024-07-22,MSFT,15808800
2024-07-23,MSFT,13107100
2024-07-24,MSFT,26805800
2024-07-25,MSFT,29943800
2024-07-26,MSFT,23583800
2024-07-29,MSFT,15125800
2024-07-30,MSFT,32687600
2024-07-31,MSFT,42891400
2024-08-01,MSFT,30296400
2024-08-02,MSFT,29437900
2024-08-05,MSFT,40709200
2024-08-06,MSFT,24946500
2024-08-07,MSFT,20650900
2024-08-08,MSFT,20203000
2024-08-09,MSFT,19276700
2024-08-12,MSFT,16762900
2024-08-13,MSFT,19414300
2024-08-14,MSFT,18267000
2024-08-15,MSFT,20752100
2024-08-16,MSFT,22775600
2024-08-19,MSFT,15234000
2024-08-20,MSFT,16387600
2024-08-21,MSFT,16067300
2024-08-22,MSFT,19361900
2024-08-23,MSFT,18493800
2024-08-26,MSFT,13152800
2024-08-27,MSFT,13492900
2024-08-28,MSFT,14882700
2024-08-29,MSFT,17045200
2024-08-30,MSFT,24308300
2024-09-03,MSFT,20313600
2024-09-04,MSFT,15135800
2024-09-05,MSFT,14195500
2024-09-06,MSFT,19609500
2024-09-09,MSFT,15295100
2024-09-10,MSFT,19594300
2024-09-11,MSFT,19266900
2024-09-12,MSFT,17395700
2024-09-13,MSFT,15874600
2024-09-16,MSFT,13834700
2024-09-17,MSFT,18874200
2024-09-18,MSFT,18898000
2024-09-19,MSFT,21706600
2024-09-20,MSFT,55167100
2024-09-23,MSFT,15128900
2024-09-24,MSFT,17015800
2024-09-25,MSFT,13396400
2024-09-26,MSFT,14492000
2024-09-27,MSFT,14896100
2024-09-30,MSFT,16807300
2024-10-01,MSFT,19092900
2024-10-02,MSFT,16582300
2024-10-03,MSFT,13686400
2024-10-04,MSFT,19169700
2024-10-07,MSFT,20919800
2024-10-08,MSFT,19229300
2024-10-09,MSFT,14974300
2024-10-10,MSFT,13848400
2024-10-11,MSFT,14144900
2024-10-14,MSFT,16653100
2024-10-15,MSFT,18900200
2024-10-16,MSFT,15508900
2024-10-17,MSFT,14820000
2024-10-18,MSFT,17145300
2024-10-21,MSFT,14206100
2024-10-22,MSFT,25482200
2024-10-23,MSFT,19654400
2024-10-24,MSFT,13581600
2024-10-25,MSFT,16899100
2024-10-28,MSFT,14882400
2024-10-29,MSFT,17644100
2024-10-30,MSFT,29749100
2024-10-31,MSFT,53971000
2024-11-01,MSFT,24230400
2024-11-04,MSFT,19672300
2024-11-05,MSFT,17626000
2024-11-06,MSFT,26681800
2024-11-07,MSFT,19901800
2024-11-08,MSFT,16891400
2024-11-11,MSFT,24503300
2024-11-12,MSFT,19401200
2024-11-13,MSFT,21502200
2024-11-14,MSFT,30246900
2024-11-15,MSFT,28247600
2024-11-18,MSFT,24727000
2024-11-19,MSFT,18133500
2024-11-20,MSFT,19191700
2024-11-21,MSFT,20780200
2024-11-22,MSFT,24814600
2024-11-25,MSFT,27691100
2024-11-26,MSFT,23458900
2024-11-27,MSFT,18332400
2024-11-29,MSFT,16271900
2024-12-02,MSFT,20207200
2024-12-03,MSFT,18302000
2024-12-04,MSFT,26009400
2024-12-05,MSFT,21697800
2024-12-06,MSFT,18821000
2024-12-09,MSFT,19144400
2024-12-10,MSFT,18469500
2024-12-11,MSFT,19200200
2024-12-12,MSFT,20834800
2024-12-13,MSFT,20177800
2024-12-16,MSFT,23598800
2024-12-17,MSFT,22733500
2024-12-18,MSFT,24444500
2024-12-19,MSFT,22963700
2024-12-20,MSFT,64263700
2024-12-23,MSFT,19152500
2024-12-24,MSFT,7164500
2024-12-26,MSFT,8194200
2024-12-27,MSFT,18117700
2024-12-30,MSFT,13158700
2024-12-31,MSFT,13246500
2025-01-02,MSFT,16896500
2025-01-03,MSFT,16662900
2025-01-06,MSFT,20573600
2025-01-07,MSFT,18139100
2025-01-08,MSFT,15054600
2025-01-10,MSFT,20201100
2025-01-13,MSFT,17604800
2025-01-14,MSFT,16935900
2025-01-15,MSFT,19637800
2025-01-16,MSFT,15300000
2025-01-17,MSFT,26197500
2025-01-21,MSFT,26085700
2025-01-22,MSFT,27803800
2025-01-23,MSFT,18389300
2025-01-24,MSFT,15549500
2025-01-27,MSFT,35647800
2025-01-28,MSFT,23491700
2025-01-29,MSFT,23581400
2025-01-30,MSFT,54586300
2025-01-31,MSFT,34161900
2025-02-03,MSFT,25679100
2025-02-04,MSFT,20532100
2025-02-05,MSFT,16316700
2025-02-06,MSFT,16309800
2025-02-07,MSFT,22886800
2025-02-10,MSFT,20817900
2025-02-11,MSFT,18140600
2025-02-12,MSFT,19121700
2025-02-13,MSFT,23891700
2025-02-14,MSFT,22758500
2025-02-18,MSFT,21423100
2025-02-19,MSFT,24114200
2025-02-20,MSFT,23508700
2025-02-21,MSFT,27524800
2025-02-24,MSFT,26443700
2025-02-25,MSFT,29387400
2025-02-26,MSFT,19619000
2025-02-27,MSFT,21127400
2025-02-28,MSFT,32845700
2025-03-03,MSFT,23007700
2025-03-04,MSFT,29342900
2025-03-05,MSFT,23433100
2025-03-06,MSFT,23304600
2025-03-07,MSFT,22034100
2025-03-10,MSFT,32840100
2025-03-11,MSFT,30380200
2025-03-12,MSFT,24253600
2025-03-13,MSFT,20473000
2025-03-14,MSFT,19952800
2025-03-17,MSFT,22474300
2025-03-18,MSFT,19486900
2025-03-19,MSFT,19185500
2025-03-20,MSFT,18470500
2025-03-21,MSFT,39675900
2025-03-24,MSFT,21004500
2025-03-25,MSFT,15775000
2025-03-26,MSFT,16108400
2025-03-27,MSFT,13766800
2025-03-28,MSFT,21632000
2025-03-31,MSFT,35184700
2025-04-01,MSFT,19689500
2025-04-02,MSFT,16092600
2025-04-03,MSFT,30198000
2025-04-04,MSFT,49209900
2025-04-07,MSFT,50425000
2025-04-08,MSFT,35868900
2025-04-09,MSFT,50199700
2025-04-10,MSFT,38024400
2025-04-11,MSFT,23839200
2025-04-14,MSFT,19251200
2025-04-15,MSFT,17199900
2025-04-16,MSFT,21967800
2025-04-17,MSFT,21120200
2025-04-21,MSFT,20807300
2025-04-22,MSFT,19485000
2025-04-23,MSFT,20545500
2025-04-24,MSFT,22232300
2025-04-25,MSFT,18973200
2025-04-28,MSFT,16579400
2025-04-29,MSFT,14974000
2025-04-30,MSFT,36461100
2025-05-01,MSFT,58938100
2025-05-02,MSFT,30757400
2025-05-05,MSFT,20136100
2025-05-06,MSFT,15104200
2025-05-07,MSFT,23295300
2025-05-08,MSFT,23491300
2025-05-09,MSFT,15324200
2025-05-12,MSFT,22821900
2025-05-13,MSFT,23618800
2025-05-14,MSFT,19902800
2025-05-15,MSFT,21992300
2025-05-16,MSFT,23849800
2025-05-19,MSFT,21336500
2025-05-20,MSFT,15441800
2025-05-21,MSFT,19216900
2025-05-22,MSFT,18025600
2025-05-23,MSFT,16883500
2025-05-27,MSFT,20974300
2025-05-28,MSFT,17086300
2025-05-29,MSFT,13974800
2025-05-30,MSFT,34770500
2025-06-02,MSFT,16626500
2025-06-03,MSFT,15743800
2025-06-04,MSFT,14162700
2025-06-05,MSFT,20131700
2025-06-06,MSFT,15285600
2025-06-09,MSFT,16469900
2025-06-10,MSFT,15375900
2025-06-11,MSFT,16399200
2025-06-12,MSFT,18950600
2025-06-13,MSFT,16814500
2025-06-16,MSFT,15626100
2025-06-17,MSFT,15414100
2025-06-18,MSFT,17526500
2025-06-20,MSFT,37576200
2025-06-23,MSFT,24864000
2025-06-24,MSFT,22305600
2025-06-25,MSFT,17495100
2025-06-26,MSFT,21578900
2025-06-27,MSFT,34539200
2025-06-30,MSFT,28369000
2025-07-01,MSFT,19945400
2025-07-02,MSFT,16319600
2025-07-03,MSFT,13984800
2025-07-07,MSFT,13981600
2025-07-08,MSFT,11846600
2025-07-09,MSFT,18659500
2025-07-10,MSFT,16492100
2025-07-11,MSFT,16459500
2025-07-14,MSFT,12058800
2025-07-15,MSFT,14927200
2025-07-16,MSFT,15154400
2025-07-17,MSFT,17503100
2025-07-18,MSFT,21209700
2025-07-21,MSFT,14066800
2025-07-22,MSFT,13868600
2025-07-23,MSFT,16396600
2025-07-24,MSFT,16107000
2025-07-25,MSFT,19125700
2025-07-28,MSFT,14308000
2025-07-29,MSFT,16469200
2025-07-30,MSFT,26380400
2025-07-31,MSFT,51617300
2025-08-01,MSFT,28977600
2025-08-04,MSFT,25349000
2025-08-05,MSFT,19171600
2025-08-06,MSFT,21355700
2025-08-07,MSFT,16079100
2025-08-08,MSFT,15531000
2025-08-11,MSFT,20194400
2025-08-12,MSFT,18667000
2025-08-13,MSFT,19619200
2025-08-14,MSFT,20269100
2025-08-15,MSFT,25213300
2025-08-18,MSFT,23760600
2025-08-19,MSFT,21481000
2025-08-20,MSFT,27723000
2025-08-21,MSFT,18443300
2025-08-22,MSFT,24324200
2025-08-25,MSFT,21638600
2025-08-26,MSFT,30835700
2025-08-27,MSFT,17277900
2025-08-28,MSFT,18015600
2025-08-29,MSFT,20961600
2025-09-02,MSFT,18128000
2025-09-03,MSFT,16345100
2025-09-04,MSFT,15509500
2025-09-05,MSFT,31994800
2025-09-08,MSFT,16771000
2025-09-09,MSFT,14410500
2025-09-10,MSFT,21611800
2025-09-11,MSFT,18881600
2025-09-12,MSFT,23624900
2025-09-15,MSFT,17143800
2025-09-16,MSFT,19711900
2025-09-17,MSFT,15816600
2025-09-18,MSFT,18913700
2025-09-19,MSFT,52474100
2025-09-22,MSFT,20009300
2025-09-23,MSFT,19799600
2025-09-24,MSFT,13533700
2025-09-25,MSFT,15786500
2025-09-26,MSFT,16213100
2025-09-29,MSFT,17617800
2025-09-30,MSFT,19728200
2025-10-01,MSFT,22632300
2025-10-02,MSFT,21222900
2025-10-03,MSFT,15112300
2025-10-06,MSFT,21388600
2025-10-07,MSFT,14615200
2025-10-08,MSFT,13363400
2025-10-09,MSFT,18343600
2025-10-10,MSFT,24133800
2025-10-13,MSFT,14284200
2025-10-14,MSFT,14684300
2025-10-15,MSFT,14694700
2025-10-16,MSFT,15559600
2025-10-17,MSFT,19867800
2025-10-20,MSFT,14665600
2025-10-21,MSFT,15586200
2025-10-22,MSFT,18962700
2025-10-23,MSFT,14023500
2025-10-24,MSFT,15532400
2025-10-27,MSFT,18734700
2025-10-28,MSFT,29986700
2025-10-29,MSFT,36023000
2025-10-30,MSFT,41023100
2025-10-31,MSFT,34006400
2025-11-03,MSFT,22374700
2025-11-04,MSFT,20958700
2025-11-05,MSFT,23024300
2025-11-06,MSFT,27406500
2025-11-07,MSFT,24019800
2025-11-10,MSFT,26101500
2025-11-11,MSFT,17980000
2025-11-12,MSFT,26574900
2025-11-13,MSFT,25273100
2025-11-14,MSFT,28505700
2025-11-17,MSFT,19092800
2025-11-18,MSFT,33815100
2025-11-19,MSFT,23245300
2025-11-20,MSFT,26802500
2025-11-21,MSFT,31769200
2025-11-24,MSFT,34421000
2025-11-25,MSFT,28019800
2025-11-26,MSFT,25709100
2025-11-28,MSFT,14386700
2025-12-01,MSFT,23964000
2025-12-02,MSFT,19562700
2025-12-03,MSFT,34615100
2025-12-04,MSFT,22318200
2025-12-05,MSFT,22608700
2025-12-08,MSFT,21965900
2025-12-09,MSFT,14696100
2025-12-10,MSFT,35756200
2025-12-11,MSFT,24669200
2025-12-12,MSFT,21248100
2025-12-15,MSFT,23727700
2025-12-16,MSFT,20705600
2025-12-17,MSFT,24527200
2025-12-18,MSFT,28573500
2025-12-19,MSFT,70836100
2025-12-22,MSFT,16963000
2025-12-23,MSFT,14683600
2025-12-24,MSFT,5855900
2025-12-26,MSFT,8842200
2025-12-29,MSFT,10893400
2025-12-30,MSFT,13944500
2025-12-31,MSFT,15601600
2026-01-02,MSFT,25571600
2026-01-05,MSFT,25250300
2026-01-06,MSFT,23037700
2026-01-07,MSFT,25564200
2026-01-08,MSFT,18162600
2026-01-09,MSFT,18491000
2026-01-12,MSFT,23519900
2026-01-13,MSFT,28545800
2026-01-14,MSFT,28184300
2026-01-15,MSFT,23225800
2026-01-16,MSFT,34246700
2026-01-20,MSFT,26130000
2026-01-21,MSFT,37980500
2026-01-22,MSFT,25349400
2026-01-23,MSFT,38000200
2026-01-26,MSFT,29291200
2026-01-27,MSFT,29213900
2026-01-28,MSFT,36875400
2026-01-29,MSFT,128855300
2026-01-30,MSFT,58566800
2026-02-02,MSFT,42219900
2026-02-03,MSFT,61424100
2026-02-04,MSFT,45012400
2026-02-05,MSFT,66289200
2026-02-06,MSFT,53515300
2026-02-09,MSFT,45480500
2026-02-10,MSFT,44857900
2026-02-11,MSFT,42491000
2026-02-12,MSFT,40802400
2026-02-13,MSFT,34091600
2026-02-17,MSFT,32078800
2026-02-18,MSFT,23223400
2026-02-19,MSFT,28234000
2026-02-20,MSFT,34015200
2026-02-23,MSFT,43238300
2026-02-24,MSFT,33884700
2026-02-25,MSFT,43625500
2026-02-26,MSFT,34405900
2026-02-27,MSFT,51367200
2026-03-02,MSFT,35474900
2026-03-03,MSFT,38199200
2026-03-04,MSFT,35808000
2026-03-05,MSFT,39001300
2026-03-06,MSFT,31123900
2026-03-09,MSFT,30131900
2026-03-10,MSFT,31706400
2026-03-11,MSFT,25512100
2026-03-12,MSFT,27263900
2026-03-13,MSFT,26848000
2026-03-16,MSFT,27733700
2026-03-17,MSFT,26228300
2026-03-18,MSFT,25908500
2026-03-19,MSFT,25138800
2026-03-20,MSFT,50853200
2026-03-23,MSFT,28357488
2021-02-23,NEE,12719000
2021-02-24,NEE,12302200
2021-02-25,NEE,11747100
2021-02-26,NEE,12583200
2021-03-01,NEE,12272600
2021-03-02,NEE,8738500
2021-03-03,NEE,11748900
2021-03-04,NEE,11998700
2021-03-05,NEE,15509900
2021-03-08,NEE,12479400
2021-03-09,NEE,9363700
2021-03-10,NEE,8247200
2021-03-11,NEE,6602500
2021-03-12,NEE,6113100
2021-03-15,NEE,7129200
2021-03-16,NEE,6512700
2021-03-17,NEE,10343300
2021-03-18,NEE,14198800
2021-03-19,NEE,22806700
2021-03-22,NEE,10057700
2021-03-23,NEE,10723800
2021-03-24,NEE,14537400
2021-03-25,NEE,6823600
2021-03-26,NEE,10106000
2021-03-29,NEE,8644500
2021-03-30,NEE,5964600
2021-03-31,NEE,9430500
2021-04-01,NEE,6548900
